Date,Oil_Price,Dollar_Index,Stavka,isp
2022-01-03,78.9800033569336,96.21099853515624,8.5,5427.18
2022-01-04,80.0,96.27400207519533,8.5,5427.18
2022-01-05,80.80000305175781,96.18199920654295,8.5,5427.18
2022-01-06,81.98999786376953,96.32599639892578,8.5,5427.18
2022-01-07,81.75,95.72200012207033,8.5,5427.18
2022-01-10,80.87000274658203,95.98999786376952,8.5,5427.18
2022-01-11,83.72000122070312,95.625,8.5,5427.18
2022-01-12,84.66999816894531,94.9010009765625,8.5,5427.18
2022-01-13,84.47000122070312,94.7750015258789,8.5,5427.18
2022-01-14,86.05999755859375,95.16100311279295,8.5,5427.18
2022-01-18,87.51000213623047,95.7229995727539,8.5,5427.18
2022-01-19,88.44000244140625,95.5,8.5,5427.18
2022-01-20,88.37999725341797,95.7249984741211,8.5,5427.18
2022-01-21,87.88999938964844,95.63600158691406,8.5,5427.18
2022-01-24,86.2699966430664,95.9010009765625,8.5,5427.18
2022-01-25,88.19999694824219,95.9280014038086,8.5,5427.18
2022-01-26,89.95999908447266,96.4000015258789,8.5,5427.18
2022-01-27,89.33999633789062,97.24199676513672,8.5,5427.18
2022-01-28,90.02999877929688,97.26599884033205,8.5,5427.18
2022-01-31,91.20999908447266,96.53700256347656,8.5,5427.18
2022-02-01,89.16000366210938,96.375,20.0,5512.15
2022-02-02,89.47000122070312,95.93499755859376,20.0,5512.15
2022-02-03,91.11000061035156,95.37899780273438,20.0,5512.15
2022-02-04,93.2699966430664,95.4800033569336,20.0,5512.15
